link,text,date,no_likes,no_tweets,sentiment
https://twitter.com/immanabroy/status/1748763690240012480#m,"Here are a few ideas on financial markets that will make you think more critically:  1. Tech will continue to outperform - many people think the tech sectors' recent outperformance means we are headed towards another Dot Com bust, but the deflationary aspect of technology, along with the global adoption now available for these products, will probably keep the outperformance going for years to come.  2. Historical stock valuations are likely wrong - investors used to allocate to stocks simply to capture a potential reward, but now a good portion of investors are also allocating to stocks to hide from higher inflation levels. This leads to a new monetary premium on stock valuations that will render historical valuations less useful.  3. The 60/40 portfolio will die - the legacy thought process was that this allocation mix could protect investors, but we saw over the last few years that stocks and bonds both went down, so the theory didn't work as intended. The new generation, which has less trust in central banks, will shun bonds and the largest Treasury buyers (foreign central banks) are also showing less interest.  4. All assets will become digital over time - the transition from analog assets to electronic CUSIPs created trillions of dollars in value. The shift from electronic to digital will be even bigger (ex: stablecoins already proving this) and an asset like bitcoin will eventually have higher market cap than gold.   5. Countries will have to retrain workers - wages have no chance of keeping up with inflation, so countries will have to make large investments in retraining workers. They will move too slowly and entire generations will suffer. The best path would be to redesign the education system from the ground up, but that is also the hardest path.   6. There will be a renaissance of small business globally - historically these small businesses were physical locations on Main Street, but now they are ecommerce stores, content creators, and digital agencies. As labor creates these businesses, there will be little capital invested, so the returns captured by Main Street business investors in past decades will disappear.   7. Developed nations will continue electing radical economic thinkers - the internet open-sourced information and the countries in the worst economic positions will take a flyer on disruptive politicians. You can see Bukele in El Salvador and Milei in Argentina as examples, but these innovators have better chance of turning these economies around than traditional politicians.   8. Demographics will become less important signal for investors - the demographics data has always told the story of economies and markets, but that will change with the rise of robotics. You won't need to measure demographics of humans, but rather the production lines of robot manufacturers. Whichever economy has the most robots, wins.   9. Inflation targets will increase - central banks find themselves in a bad position and have no choice but to stick with loose monetary policy over the long-term. They will increase their inflation targets to 3% or more, so they can continue to present a sense of control over economies, although the true inflation number will always be higher than reported.   10. Traditional economic data will be exposed for inaccuracy - legacy investors have been using data that is flawed to make decisions. The collection is filled with issues (ex: we send physical humans into grocery stores to report prices), the methodology is inaccurate (ex: weighted baskets can't ever reflect accurate inflation), and the conclusions are erroneous (ex: every person has a different inflation number). Getting new data will change the way capital is allocated & be the foundation for the future.   -------  This list is not comprehensive of everything that will change, but this is a decent overview of various evolutions I have been thinking about.","Jan 20, 2024 · 5:45 PM UTC",0,0,0.9807
https://twitter.com/PutinCup611/status/1748759352146808896#m,Zionist are taking over our world by control the financial markets. We need to stop supporting this system of fiat currency.,"Jan 20, 2024 · 5:28 PM UTC",1,1,0.1779
https://twitter.com/billfrankcarl/status/1748758406461096035#m,QE has forever changed financial markets,"Jan 20, 2024 · 5:24 PM UTC",0,0,0.0
https://twitter.com/Pledditor/status/1748757250221465695#m,"In that scenario, incentives start breaking for America's entire financial markets. Why would @SpaceX ever go public when they can sidestep American securities regulations entirely by issuing a token?  There would probably be a temporary window of time (1-3 years) where scammers make a ton of money, but congress will probably close that window by codifying Howey with actual legislation. Not just some flimsy supreme court ""test"" from the 1930s, but real clear law that can't be interpreted in any other way.","Jan 20, 2024 · 5:19 PM UTC",12,2,0.8898
https://twitter.com/miladyenforcer/status/1748746064163647592#m,When you realize your audience is full of people who don't understand really much about financial markets and how price action actually works especially at scale like a billion dollar mkt cap.,"Jan 20, 2024 · 4:35 PM UTC",1,0,0.4144
https://twitter.com/REALGHODL/status/1748756364615152112#m,The passive flows are only beginning. The ETFs will answer the biggest question of this new era in bitcoin/financial markets - What happens when passive flows meet absolute scarcity?,"Jan 20, 2024 · 5:16 PM UTC",0,0,0.3818
https://twitter.com/hkolywht/status/1748756251545342079#m,Financial markets facilitate the buying and selling of financial instruments.,"Jan 20, 2024 · 5:15 PM UTC",0,0,0.0
https://twitter.com/1MarketsWarrior/status/1748754762034524298#m,"3. Creating a trading system – YOU get down to choosing YOUR method of reading the market, time-frames in which YOU trade, the instruments YOU trade, and signals for YOUR entries and exits for the approach that suits YOU best.","Jan 20, 2024 · 5:10 PM UTC",1,0,0.7506
https://twitter.com/raygaurca/status/1748753225061470506#m,"It appears that financial markets are at the edge of a precipice, and what’s holding them there is the possibility of a rate cut. Otherwise, the consensus seems to be that lower interest rates are already priced into the stock prices. What a clowny situation for the interest rates may not drop by a lot, and definitely not to the 2020-21 levels. And if they do then CPI, which is already hard to tame will spin out of control. Either way it’s not an easy situation with economy conditioned to grow only when the interest rates are low. What might be a sustainable solution moving forward is that the definition of low interest rates is adjusted to somewhere around the current levels and let things stabilize, and form a revised baseline for growth. Responsible borrowing will be a byproduct, which may also help both the lender and the borrower in the long term.","Jan 20, 2024 · 5:03 PM UTC",1,0,0.9338
https://twitter.com/ajmenend/status/1748752692074185073#m,The disconnect between financial markets and economic reality is only getting bigger: two major wars are an occassion to bet on rising stocks https://www.ft.com/content/c5d5991e-e145-4c68-b20f-b75410f98c5c,"Jan 20, 2024 · 5:01 PM UTC",0,0,-0.5574
https://twitter.com/workersliberty/status/1748752341078024277#m,Marx was one of the first economists to show that capitalism depends on large-scale credit and financial markets.  #Marx #economics https://www.workersliberty.org/index.php/story/2024-01-16/capitalist-markets-block-social-foresight,"Jan 20, 2024 · 5:00 PM UTC",5,0,0.3818
https://twitter.com/JeromeTheHero1/status/1748750630208844038#m,"rage addicts: so we get you to go away by not replying to you   WS: but you can't, because people want the content","Jan 20, 2024 · 4:53 PM UTC",1,0,-0.3885
https://twitter.com/realDillonEvans/status/1748749846029140436#m,"My entire soft landing thesis was about macroeconomics, not financial markets.   Making forecasts like this allows me to live my dream of being an economist.","Jan 20, 2024 · 4:50 PM UTC",0,1,0.5423
https://twitter.com/JeromeTheHero1/status/1748749500846383381#m,Soon they'll be quantifying degrees of warfare in fahrenheit,"Jan 20, 2024 · 4:49 PM UTC",0,0,-0.296
https://twitter.com/realDillonEvans/status/1748748756923650403#m,I thought we were still talking about macroeconomics. You are right on financial markets. They went up.,"Jan 20, 2024 · 4:46 PM UTC",0,1,0.0
https://twitter.com/FX_Training_Grp/status/1748747584670228544#m,Random vs. Non-Random Walk Theory in the Financial Markets dld.bz/fuxu4 Plz RT #forex #trading,"Jan 20, 2024 · 4:41 PM UTC",0,1,0.0772
https://twitter.com/hallowedpopery/status/1748747129118453925#m,"Bob...GDP is irrelevant. Selling cigs is GDP. Does that make a nation more powerful?  Military industrial output, high technology and impact on financial markets are relevant metrics. Comparing Russian GDP especially through currency lenses is pointless.  GDP PPP if you must.","Jan 20, 2024 · 4:39 PM UTC",2,1,0.4754
https://twitter.com/degiorgiod/status/1415344533089497091#m,Suggestion to neophites in financial markets:  * Flat prices are for kiddos. * Spreads are for man. * Spread differentials are for pros.  Listen. Learn. Be humble.,"Jul 14, 2021 · 4:16 PM UTC",8,0,0.0
https://twitter.com/PaulMaestri2/status/1748746664880341072#m,That's because Trump is coming back and the financial markets love it #Trump2024,"Jan 20, 2024 · 4:37 PM UTC",1,0,0.6369
https://twitter.com/_F_F_N_/status/1748741982313463836#m,"Definition and Nature:      Futures: Futures contracts obligate the buyer to purchase, and the seller to sell, a specific asset at a predetermined future date and price. These are standardized contracts traded on exchanges. #FuturesTrading #FinancialMarkets #Investing     Options: Options give the buyer the right, but not the obligation, to buy (call option) or sell (put option) an underlying asset at a specified price (strike price) before a certain date. Like futures, options are also traded on exchanges. #OptionsTrading #Derivatives #MarketInsights","Jan 20, 2024 · 4:19 PM UTC",0,1,0.872
https://twitter.com/tommyshel888/status/1748741641794470180#m,"If a space bioscientist can uncover connections between proteins & drugs, it's possible to discover links between themes, global events, & stocks or crypto  FINANCIAL MARKETS is one of the biggest verticals of Vector Space #AI with S&P GLOBAL as their client  📈  $srm $zeph $qnt","Jan 20, 2024 · 4:17 PM UTC",0,1,0.0
https://twitter.com/1MarketsWarrior/status/1748740356378702099#m,And it all was perfectly legal and legit.,"Jan 20, 2024 · 4:12 PM UTC",1,1,0.6908
https://twitter.com/felixreads/status/1748740003813863865#m,It teaches you what happens in the financial markets.,"Jan 20, 2024 · 4:11 PM UTC",3,0,0.0
https://twitter.com/savinfamily/status/1748739457400881155#m,"Usually, the consensus opinions in financial markets is a sign that something else is preparing to happen.","Jan 20, 2024 · 4:09 PM UTC",2,0,0.0
https://twitter.com/JoeBri6/status/1748738918718358010#m,"📈 #Retail sales in December surged by 0.6%, doubling November's pace as consumers remain unflappable. “The resilience of the consumer is one reason for fewer rate cuts than financial markets hope for the year,” states @DianeSwonk. #inflation #economy https://bit.ly/3HtavqW","Jan 20, 2024 · 4:07 PM UTC",0,0,0.1779
https://twitter.com/CEOTechnician/status/1748737525097824517#m,Should we treat a consensus on politics the same way we treat consensus opinions in financial markets? 🤔,"Jan 20, 2024 · 4:01 PM UTC",9,4,0.6597
https://twitter.com/realDillonEvans/status/1748736441943802105#m,"Great minds think alike, sir. I also exited equity exposure in Q3 2021. But I’m not ready to leave financial markets because I have another 40 years in this game.","Jan 20, 2024 · 3:57 PM UTC",1,1,0.0276
https://twitter.com/reklamadory/status/1748736313812246691#m,wtb lfs !!   lascano financial markets book   ph accounting accountancy preloved studytwt,"Jan 20, 2024 · 3:56 PM UTC",0,0,0.0
https://twitter.com/ArindamPramnk/status/1746756632783311217#m,👇Top books on Technical Analysis  ✅Technical Analysis of the Financial Markets ✅Japanese Candlestick Charting Techniques ✅Encyclopedia of Chart Patterns ✅Market Wizards ✅How to Make Money in Stocks ✅Reminiscences of a Stock Operator ✅Trading in the Zone,"Jan 15, 2024 · 4:50 AM UTC",107,7,0.0
https://twitter.com/seb_g/status/1748733136467312806#m,4/ The research demonstrates how experts' decisions are interconnected and the ripple effect this has on their investment strategies. #FinancialMarkets,"Jan 20, 2024 · 3:44 PM UTC",0,1,0.0
https://twitter.com/1MarketsWarrior/status/1748732886130340077#m,Mazda CX-5/50 2024 looks best on the list I’d go for.,"Jan 20, 2024 · 3:43 PM UTC",13,0,0.6369
https://twitter.com/tandfonline/status/1747674896401068131#m,Are you passionate about driving positive change in global financial markets and promoting sustainable practices? Look no further!  Get your article published now!,"Jan 17, 2024 · 5:39 PM UTC",23,1,0.8353
https://twitter.com/1MarketsWarrior/status/1748731703923777960#m,2. Trading psychology – to shape YOUR mindset in a way that suits YOUR needs as a trader and arm YOU with an arsenal of methods to control YOUR actions.  It will also help YOU better understand the psychology of other market participants so YOU can use their actions to YOUR advantage.,"Jan 20, 2024 · 3:38 PM UTC",0,1,0.765
https://twitter.com/crisme2307/status/1748730503065137595#m,The product changes the scheme is always the same. The entry door is large but the exit door narrow. Very narrow! But in general it's how financial markets work. A huge Ponzi's,"Jan 20, 2024 · 3:33 PM UTC",3,1,0.501
https://twitter.com/IAMESHAKER/status/1748730136634052718#m,"For those thinking that I shouldn't charge for tutorship/mentorship, because if I'm trading I'm making money and I shouldn't charge for my time and knowledge. :)  My Brothers and sisters in this financial markets, I will respectfully take your money if you come to my dm seeking knowledge. Thank you (respectfully) :)  #ESHAKER","Jan 20, 2024 · 3:32 PM UTC",9,3,0.8807
https://twitter.com/FMTadvisory/status/1748729771620471031#m,"They also love gold because price is determined by cash settled trades versus the underlying, which leaves gold open for massive price manipulation by the Presidents working Group on Financial Markets.  Bitcoin price is ultimately determined by underlying Bitcoin settled trades, which is determined by supply/demand which is fully audited every 10 minutes.  Beyond its digital superiority, the physical settlement of Bitcoin that determines price is why Bitcoin is a truly free and open market.  The people that loathe Bitcoin like Jamie Dimon despise free and open markets because they can’t manipulate and suppress and imprison the people into their system.","Jan 20, 2024 · 3:30 PM UTC",0,0,0.9517
https://twitter.com/Finacle/status/1748729647741747262#m,"Join Abhra Roy, Head - Finacle Wealth Management Solutions, in an insightful interview with V Balasubramaniam, MD & CEO of @nse_ix. Explore NSE IFSC's uniqueness, GIFT City's global financial impact, SGX partnership & tech's role in financial markets Watch https://okt.to/Dd8ZNR","Jan 20, 2024 · 3:30 PM UTC",0,0,0.8668
https://twitter.com/prasannakbc/status/1748728240972382385#m,"I was surprised to learn today that the Stock Exchange will be closed on Monday. It's intriguing how financial markets align with religious observances. Now, the news of hospital closures adds another layer of unexpected events.","Jan 20, 2024 · 3:24 PM UTC",5,0,0.2263
https://twitter.com/KevinNo33282733/status/1748439688522735850#m,Chris you stood up for the little guy against Wall St greed. You supported us in MMTLP when no one else would. Because of your bravery we are on the verge of cracking corruption and counterfeiting in the financial markets!,"Jan 19, 2024 · 8:18 PM UTC",6,0,0.2244
https://twitter.com/prasannakbc/status/1748728443804791082#m,"I was surprised to learn today that the Stock Exchange will be closed on Monday. It's intriguing how financial markets align with religious observances. Now, the news of hospital closures adds another layer of unexpected events.","Jan 20, 2024 · 3:25 PM UTC",3,1,0.2263
https://twitter.com/CdnFinancialMkt/status/1748728157488763053#m,Week in review podcast is live.   Brings you up to date on major market changes and forecasted economic releases for next week.,"Jan 20, 2024 · 3:24 PM UTC",0,0,0.0
https://twitter.com/dabsman710/status/1748727604834697662#m,Yes precisely this. EMH works in financial markets because everyone is smart; the average amount of information that very well-educated financial professionals access and (mostly) analyze using very similar methods is very high and hard to beat by anything but a very small margin,"Jan 20, 2024 · 3:22 PM UTC",0,0,0.3331
https://twitter.com/realDillonEvans/status/1748727274256380339#m,The “smartest people in the room” aren’t actually the smartest. Many have an ego inflated more than the “bubble” they proclaim to see in financial markets.  I will continue to bet against these people. Choose your fighter.,"Jan 20, 2024 · 3:20 PM UTC",9,4,0.6808
https://twitter.com/1MarketsWarrior/status/1748724366387327063#m,It is time to start “sucking at waiting for replies” and focus the attention on those who are available and do not make excuses.,"Jan 20, 2024 · 3:09 PM UTC",6,0,0.0
https://twitter.com/beaver_naughty/status/1748443624902164822#m,"This is why the financial markets would fall into chaos within hours, if America seized the $300 billion in Russian assets and gave it to Ukraine. We live in an interconnected world. They have no war preparations for the people and will gladly bargain with our lives.🧐","Jan 19, 2024 · 8:33 PM UTC",3,0,-0.7096
https://twitter.com/camillo8941/status/1748722694604947712#m,Still stuck sub 70,"Jan 20, 2024 · 3:02 PM UTC",0,0,-0.25
https://twitter.com/AkilStokesRTM/status/1728707744264327612#m,Nothing else needs to be said. - Quote from @Trader_Dante #Trading #FinancialMarkets,"Nov 26, 2023 · 9:30 AM UTC",196,4,0.0
https://twitter.com/FAMagazine/status/1747341588819513642#m,"Stay ahead of the curve with ""Bitcoin Advisor,"" your monthly guide to understanding the role cryptocurrency plays in global financial markets. https://fapw.regfox.com/fa-mag-bitcoin-advisor  Get exclusive insights from @boomer_btc and Financial Advisor Magazine.  #FinancialAdvisors #BitcoinAdvisor","Jan 16, 2024 · 7:34 PM UTC",1,2,0.3612
https://twitter.com/patrickcomack/status/1748716613178741171#m,I'm not sure if Echostar can make CIA Agent Musk & SpaceX happy; and you know Agent Musk will play rough in the financial markets; CIA agents know something about extortion; is Musk fucking w/ $SATS' stock? I don't think Ergen is a chump; let's see #Echostar $TSLA $AMZN $T $TSLAQ,"Jan 20, 2024 · 2:38 PM UTC",1,0,0.6295
https://twitter.com/libertniko/status/1748358198770213067#m,"🐣 This post is for newbie investors:  It can be difficult to take the first steps and start taking risks in financial markets. Especially with so much uncertainty and talk about how well or how badly the economy is doing, how many scammer companies are out there trying to get their hands on your money, or how manipulated some markets can be…  I think it’s in your best interest not to succumb to such fears, but rather to improve your understanding of the system, build more financial literacy and approach investing critically, unemotionally and with the sober understanding that risks enable wealth-building in the long run  I put together my thoughts on the topic for you, in this Medium post 👇👇👇 https://medium.com/@nikolaykolarov/the-struggles-of-the-novice-investor-08fa5185ea33","Jan 19, 2024 · 2:54 PM UTC",0,1,-0.1379
https://twitter.com/theyrecovered/status/1745257074726969751#m,$LTCN Grayscale Trust hit a premium of 60x in 2020  $GLNK Trust premium is now 5x  There are 321k $GLNK shares representing $4m $LINK tokens  To get financial markets exposure to $LINK many will trade $GLNK shares  If you think 5x is ridonkulous wait until you see what's next,"Jan 11, 2024 · 1:31 AM UTC",0,1,0.875
https://twitter.com/IamRika1442/status/1748714660428427558#m,airdrops bring people together and foster collaboration. grateful for this opportunity!,"Jan 20, 2024 · 2:30 PM UTC",0,0,0.7263
https://twitter.com/AldoLuing64920/status/1748714151957180914#m,Thắc mắc: How will the Federal Reserve's uncertain stance on interest rates affect the financial markets?,"Jan 20, 2024 · 2:28 PM UTC",0,0,0.2023
https://twitter.com/true_insights_/status/1748661946805621055#m,"The Weekly Monitor is out, taking you across this week's biggest stories in financial markets! With a lot of focus on #China this edition. Are Chinese equities uninvestable and, hence, a value trap? https://trueinsights.substack.com/p/the-weekly-market-monitor-us-hawkishness","Jan 20, 2024 · 11:01 AM UTC",8,0,0.1007
https://twitter.com/HokieMindful/status/1748054846601887889#m,I was hired 30 years ago to work in the financial markets because my roommate had family in the industry. 2nd job was because my dad had an old friend in management. It’s how a lot of white people get jobs because most of the employees are white and network with other whites,"Jan 18, 2024 · 6:48 PM UTC",31,6,0.4939
https://twitter.com/RobMajteles/status/1748712294597689500#m,"The good news is financial markets have sane expectations about rates. Oh, wait …","Jan 20, 2024 · 2:21 PM UTC",0,0,0.4404
https://twitter.com/AILEENMAYDAVIS1/status/1748711127691702530#m,"The European Securities and Markets Authority (ESMA), the European Union’s financial markets regulator and supervisor, published its first consultation package under MiCA, which handed ESMA more powers to regulate the digital asset space.","Jan 20, 2024 · 2:16 PM UTC",0,0,0.6124
https://twitter.com/hotstock5368/status/1748709758432120860#m,"How to be successful in trading thread 🧵  1. Educate Yourself:   Begin by gaining a solid understanding of financial markets, trading strategies, and risk management. Continuous learning is key.","Jan 20, 2024 · 2:11 PM UTC",8,1,0.7269
https://twitter.com/1MarketsWarrior/status/1748709642497139026#m,"There are 4 types of wealth: 1. Financial, 2. Social, 3. Physical, 4. Time. It's important to balance all four in our lives to live a happy, fulfilling life.","Jan 20, 2024 · 2:10 PM UTC",2,0,0.8271
https://twitter.com/themillennialf_/status/1748552445259612279#m,"I'll die on this hill:  If you don't follow the stock markets and don't understand financial markets, just keep it in EPF.  There are consultants/FP's who can do it for you and outperform EPF, but difficult to judge their skill if you don't understand the space anyway","Jan 20, 2024 · 3:46 AM UTC",86,4,-0.6908
https://twitter.com/CoastKerry/status/1748618438879088660#m,Delivers for hedge funds. Delivers for the financial markets. Delivers for outsourcers and privatisers,"Jan 20, 2024 · 8:08 AM UTC",5,0,0.0
https://twitter.com/LucrativeLuApe/status/1748702485408022705#m,"I would stuff as much legislation in a bill as possible,  but these 3 would be high on the list: All tribute and lobbying to the government must be in culinary form- No shorting allowed in the financial markets- Lex Talionis for the haters-","Jan 20, 2024 · 1:42 PM UTC",2,0,-0.8201
https://twitter.com/IamRika1442/status/1748702302465139142#m,Thanks for organizing this airdrop. Can't wait to claim my tokens!,"Jan 20, 2024 · 1:41 PM UTC",0,0,0.4926
https://twitter.com/towajahatali/status/1748702067403944328#m,"Those who are avoiding  accountability in the country.Those who ruled on us from last many decades.Consider this as cypher season 2. Enemies of Pakistan spreading uncertainty through local agents,cashing out  fake financial markets pump&dumps,creating distraction as badly needed","Jan 20, 2024 · 1:40 PM UTC",0,0,-0.9413
https://twitter.com/Cryptocrazy589/status/1748700939203309825#m,Hanging with Karma https://twitter.com/i/spaces/1ynJOymDYqQKR,"Jan 20, 2024 · 1:36 PM UTC",0,0,0.0
https://twitter.com/ExcelsiorSearch/status/1748699961196204117#m,"For anyone with an interest in fintech innovation for the global capital markets and investment industry, take a look and join this LinkedIn group. Join at https://www.linkedin.com/groups/12008827/ #fintech #capitalmarkets #financialmarkets #assetmanagement #wealthtech #regtech #innovation","Jan 20, 2024 · 1:32 PM UTC",0,0,0.8402
https://twitter.com/AcetheKidTA/status/1748385023257158022#m,Subscribe to my FREE newsletter and get:  💭 My in depth thoughts on what’s going on financial markets  📊 Short-term setups for the week  📈 Long-term trade ideas  and plenty more…all for free! https://aceinthehole.beehiiv.com/subscribe,"Jan 19, 2024 · 4:40 PM UTC",3,0,0.8236
https://twitter.com/DianeSwonk/status/1748697762386805102#m,"Separately, financial markets have been very calm about the impact to oil prices - they have fallen - despite the proximity to to the war. There is a lot of supply in the US now and with manufacturing and China weak, demand for oil has been lower.","Jan 20, 2024 · 1:23 PM UTC",6,1,-0.8558
https://twitter.com/Recalcitra54631/status/1748697005411512747#m,The dollar was detached from gold. The banks were then allowed to play on the financial markets... with our money. Governments no longer print money based on the value of their economies. They borrow it from central banks and at interest so they no longer control monetary policy.,"Jan 20, 2024 · 1:20 PM UTC",0,1,0.4404
https://twitter.com/C17Juniper/status/1748696723218681955#m,"a tailor to the financial markets, something that was going on, potentially, hidden on the FX machine, gateway, years and years ago, I'm not making money in this manner, in fact, I'm broke from this horseshit, going on hidden and we don't' know,","Jan 20, 2024 · 1:19 PM UTC",0,0,-0.4215
https://twitter.com/IamRika1442/status/1748696356552589431#m,Airdrops help bring new people into the crypto space.,"Jan 20, 2024 · 1:17 PM UTC",0,0,0.4019
https://twitter.com/Quockhanh10072/status/1748696002444312919#m,"Hmm, it's interesting to see the similarities and differences between the crypto market and the stock market. It's always good to understand the various financial markets before investing.","Jan 20, 2024 · 1:16 PM UTC",0,0,0.6808
https://twitter.com/barefootnotion/status/1748695599367532772#m,"Put differently, in financial markets, significant developments are rare. Staying calm and patient is key. Few, well-thought-out decisions are sufficient and wise for individual investors to thrive.","Jan 20, 2024 · 1:14 PM UTC",1,0,0.7351
https://twitter.com/AndyJ9754887919/status/1748694687911919912#m,How to Navigate Wall Street and Understand Financial Markets https://finacial-info.com/wp-content/uploads/2023/07/007-20.png https://finacial-info.com/how-to-navigate-wall-street-and-understand-financial-markets/?feed_id=6854&_unique_id=65abc674aa5ca https://finacial-info.com/how-to-navigate-wall-street-and-understand-financial-markets/?feed_id=6854&_unique_id=65abc674aa5ca,"Jan 20, 2024 · 1:11 PM UTC",0,0,0.0
https://twitter.com/IamZeroIka/status/1748694394708881678#m,"Kinda easy Bradley: the money printed in 2020/21 has been so abundant that people throwed in financial markets also due to boredom.  Inflation, despite what government wants you to believe, is still present and honestly don't think it will cool off in the future.","Jan 20, 2024 · 1:10 PM UTC",1,1,0.6815
https://twitter.com/1MarketsWarrior/status/1748693860736200721#m,"1. Trading philosophy – is the first part to define YOUR approach and general outlook of what kind of trader (investor, speculator) YOU are and how YOU see the markets. The choices made are going to impact everything YOU learn and do in the markets.","Jan 20, 2024 · 1:08 PM UTC",3,1,0.0
https://twitter.com/100Klientow/status/1748693237320065366#m,"Wealthier: 5. Principles for Navigating Big Debt Crises by Ray Dalio  (4.36/5 ⭐️)  Financial markets naturally cycle through booms and busts, so manage risk by balancing conservative and aggressive investments, and watch leveraged bubbles.","Jan 20, 2024 · 1:05 PM UTC",0,1,-0.3134
https://twitter.com/rjstocktalk/status/1748692529699328338#m,"For more insights🧠, detailed discussion📝 & timely update on Financial Markets💰 do join my Free Telegram Channel https://t.me/rjstocktalkofficial","Jan 20, 2024 · 1:02 PM UTC",3,0,0.6705
https://twitter.com/bestcanton7/status/1748691160476889535#m,"Oh come on brother do better, be better. I know debate this with @ole_was_right you tell him how the financial markets work and how they lied on legal documents and he can counter you. Maybe we can all learn something","Jan 20, 2024 · 12:57 PM UTC",1,1,0.5719
https://twitter.com/bestcanton7/status/1748690778828767643#m,Of course we did. Now for some education with facts about how the financial markets work. Over to you @ole_was_right another one,"Jan 20, 2024 · 12:55 PM UTC",2,0,0.0
https://twitter.com/olumidecapital/status/1748426777750294571#m,Financial markets hate ego because what is given can also be taken,"Jan 19, 2024 · 7:26 PM UTC",39,1,-0.5719
https://twitter.com/DrisuJonah/status/1748689842894934093#m,"Experience the power of BOGO – Buy One, Get One at DeiFunded! Double your trading impact with our innovative prop trading solutions. Seize this limited-time offer to boost your success in the financial markets. Don't miss out on BOGO","Jan 20, 2024 · 12:52 PM UTC",0,0,0.8942
https://twitter.com/NickGracn4/status/1748687252375376107#m,"It’s his work pal . He’s in financial markets and represents customers investing strategies. Also, Gary Black and Ross Gerber are being honest to say what’s going on at Tesla  is good for investors to see.  Both I agree with 😂 and yes I have to deal with underperforming too.","Jan 20, 2024 · 12:41 PM UTC",2,0,0.886
https://twitter.com/LandsharkCap/status/1748442697180803217#m,Peek into the world of a future prop trader! 📈 Exploring the secrets behind successful trading and navigating the financial markets. 🌐💼 #proptrading #futurestrading #daytrading #fundedtrader https://www.youtube.com/watch?v=2u9fZls6i9U,"Jan 19, 2024 · 8:29 PM UTC",2,0,0.6239
https://twitter.com/IJustLikeTrding/status/1748685868087279781#m,"3/7 📈 ""Technical Analysis of the Financial Markets"" by John J. Murphy: Regarded as the bible for technical analysis, it covers everything from chart patterns to indicators. A must-read for anyone serious about trading. #TechnicalAnalysis #ChartingSuccess","Jan 20, 2024 · 12:36 PM UTC",0,1,-0.0772
https://twitter.com/Hopehope_G_hope/status/1748685258654986635#m,You need real results. Not more rallying and vows only. Talk without action won't help @Folken911 #china,"Jan 20, 2024 · 12:33 PM UTC",0,0,0.2337
https://twitter.com/ChartAIBot/status/1748685163268391189#m,"The image provided does not showcase a chart for technical analysis. It appears to be a digital artwork of two stylized characters, not related to trading or financial markets. Therefore, I cannot provide technical analysis (TA) or specify a trading pair for this image.","Jan 20, 2024 · 12:33 PM UTC",0,1,0.0
https://twitter.com/CentralChartsEN/status/1748683055378694655#m,👨‍🎓 TRAINING GUIDE N°2⃣3⃣3⃣ 👩‍🎓  🔹 Japanese candlesticks - Tasuki gap 🔹 🔗 https://www.centralcharts.com/en/gm/1-learn/7-technical-analysis/28-japanese-candlesticks/532-tasuki-gap  ⚡️ #Trading #Trader #StockExchange #FinancialMarkets #Forex #StockMarkets #TradingStrategy #TechnicalAnalysis #JapaneseCandlesticks #TasukiGap #Gap,"Jan 20, 2024 · 12:25 PM UTC",0,0,0.0
https://twitter.com/1MarketsWarrior/status/1748682807700836463#m,"I agree. Excellent post about often neglected area about participating in markets. I often hear that “paper trading” is like playing poker for play money. But that’s not even close to the reality. You play poker with a limited number of people or your buddies who all also play with play money chips just mostly splashing them around. No pros bother wasting their time joining these games. But playing demo trading accounts you are getting free entry in World Servers of Poker Main Event. With all sorts of participants playing the big game: investors, traders, speculators, bettors, gamblers, institutions, hedge funds, scalpers etc.  Definitely get your feet wet for the opportunity like that.","Jan 20, 2024 · 12:24 PM UTC",4,2,0.9684
https://twitter.com/IfeRitsell/status/1748679671447687405#m,"Since inception, financial markets benefits mostly the rich na their chop, clean mouth base. Life no fit balance","Jan 20, 2024 · 12:11 PM UTC",1,0,0.8481
https://twitter.com/1MarketsWarrior/status/1748679430736662696#m,Learn to be patient with your winning trades but be very impatient with losers. Learn to cut them quickly.,"Jan 20, 2024 · 12:10 PM UTC",1,3,-0.8653
https://twitter.com/camillo8941/status/1748679042453455066#m,Most will regret having kids. Wanna go broke have a child,"Jan 20, 2024 · 12:09 PM UTC",0,1,-0.7076
https://twitter.com/camillo8941/status/1748678815318933915#m,Good,"Jan 20, 2024 · 12:08 PM UTC",0,0,0.4404
https://twitter.com/camillo8941/status/1748678444190499073#m,Ahhaha true that. But if she runs she could win possibly. Obama wants to be president forever 😂,"Jan 20, 2024 · 12:06 PM UTC",0,0,0.7964
https://twitter.com/aurelian_costel/status/1748678322794508705#m,Financial markets live https://www.teletrader.com/palestinian-foreign-ministry-calls-for-ceasefire-i/news/details/61304712 via @TeleTrader,"Jan 20, 2024 · 12:06 PM UTC",0,0,0.0
https://twitter.com/1MarketsWarrior/status/1748678313613168692#m,"Any time you find  yourself hoping in trading/investing, the odds are that you are on the wrong  path - or that you did something stupid that should be corrected. Hope is a money loser in the investment business that will keep you riding a stock that is headed down.","Jan 20, 2024 · 12:06 PM UTC",2,2,-0.6369
https://twitter.com/aurelian_costel/status/1748678175893151938#m,Financial markets live https://www.teletrader.com/shslamic-jihad-members-reportedly-unharmed-in-damascus-strik/news/details/61304685 via @TeleTrader,"Jan 20, 2024 · 12:05 PM UTC",0,0,0.0
